Organization Name,startup_uuid,Organization Name URL,Number of Founders,Founders
Metrodigi,d755fdc8-2d24-70b6-9b88-83f9036e51bd,https://www.crunchbase.com/organization/metrodigi,2,"Ron Severdia, Steve McKinney"
Algorithmia,d77ea3aa-88f2-6a24-eff2-fec8333283d4,https://www.crunchbase.com/organization/algorithmia,2,"Diego Oppenheimer, Kenny Daniel"
Outernets,d79e9d71-b216-0aae-bcbf-1b1046a58cf6,https://www.crunchbase.com/organization/outernets,2,"Omer Golan, Tal Golan"
News360,d7a97e7f-2cc6-30a8-1f2a-b3adeae33ce6,https://www.crunchbase.com/organization/news360,2,"Nina Grigorieva, Roman Karachinsky"
Big Switch Networks,d7b95d1f-69b5-3ea8-59be-a77af4fdc863,https://www.crunchbase.com/organization/big-switch-networks,2,"Guido Appenzeller, Kyle Forster"
Architizer,d7c6c9d9-8468-c284-dc83-5f384cfa39b9,https://www.crunchbase.com/organization/architizer,5,"Alexander Diehl, Benjamin Prosky, Marc Kushner, Matthias Hollwich, Peter Gerber"
Nyotron,d7d0b365-8191-849b-e454-ca02c8a1be8b,https://www.crunchbase.com/organization/nyotron,2,"Nir Gaist, Ofer Gaist"
Sealed,d7e1e8f7-ffac-2d8e-fc22-351991f50dee,https://www.crunchbase.com/organization/sealed,3,"Andy Frank, Lauren Salz, Paul Gilkerson"
MedMen,d7e82fe2-bab9-78f4-9814-779857122b50,https://www.crunchbase.com/organization/medmen,3,"Adam Bierman, Andrew Modlin, Jonathan M. Kaye"
Cygnis Media,d80a472b-747e-5573-e249-a4a12d43a234,https://www.crunchbase.com/organization/cygnis-media,2,"Ahmed Hashim, Arsalan Akhtar"
Pear Therapeutics,d80ac159-9f27-63ba-d8b4-20f31f9917c7,https://www.crunchbase.com/organization/pear-therapeutics,3,"Corey McCann, Stephen Smith, William Greene"
Cafe X Technologies,d833e086-6ced-2e57-cb5f-21bead62f14d,https://www.crunchbase.com/organization/cafe-x-technologies,2,"Henry Hu, Sebastian Gomez Puerto"
LaiOffer,d83495e3-5c66-1fe4-33e4-6043b0df4577,https://www.crunchbase.com/organization/laioffer,2,"Jing Zhao, Richard Zhang"
NextInput,d848ea05-0ed9-6d66-9239-250b495e2172,https://www.crunchbase.com/organization/nextinput,3,"Ali Foughi, Ian Campbell, Ryan Diestelhorst"
DataRobot,d85e447c-b492-9be4-71d7-6763eeb3a945,https://www.crunchbase.com/organization/datarobot,2,"Jeremy Achin, Thomas DeGodoy"
Lantos Technologies,d8afa251-eeb4-154b-1c86-85e386faad22,https://www.crunchbase.com/organization/lantos-technologies,2,"Douglas Hart, Shahid Azim"
2nd Watch,d8d7e14c-8f4d-1aec-38fa-60dc6a929701,https://www.crunchbase.com/organization/2nd-watch,3,"Brett Turner, Jeff Aden, Kris Bliesner"
UpCounsel,d8dc6884-9a50-f5c1-ea54-a2e601463871,https://www.crunchbase.com/organization/upcounsel,2,"Mason Blake, Matt Faustman"
Blis,d8edc85a-01f1-a30c-da37-c4277b23d870,https://www.crunchbase.com/organization/blis,2,"Damian McKenna, Jean-Paul Bonjour"
PERQ,d9282f8b-8d41-bc62-78e2-e64895af82b8,https://www.crunchbase.com/organization/perq,2,"Andy Medley, Scott Hill"
Zyston,d92b4bab-ab44-8d79-ba2d-a576beacea36,https://www.crunchbase.com/organization/zyston,2,"Craig Stamm, Jonathan Steenland"
Luminar,d94f8172-5a0b-624a-ee11-e752fb561c59,https://www.crunchbase.com/organization/luminar-technologies,2,"Austin Russell, Jason Eichenholz"
Flo Technologies,d95913b1-5248-093e-c6a8-a51284b6901b,https://www.crunchbase.com/organization/flo-technologies,2,"Gabriel Halimi, Henry Halimi"
FactoryFour,d972a99e-3c6c-2105-9615-c9533a1d733b,https://www.crunchbase.com/organization/factoryfour,2,"Alex Mathews, Param Shah"
Kettlebell Kitchen,d9743179-6009-406a-8c23-c66df9e90a1b,https://www.crunchbase.com/organization/kettlebell-kitchen,4,"Andrew Lopez-Gallego, Andy Lopez-Gallego, Gregory Grossman, Joseph Lopez-Gallego"
Totango,d97936aa-6bbe-ab3f-4087-52311ecbc608,https://www.crunchbase.com/organization/totango,3,"Guy Nirpaz, Omer Gotlieb, Oren Raboy"
Unified,d992d4f3-a0a3-9c1b-7e6c-c7b5d895d4b3,https://www.crunchbase.com/organization/unified,3,"Jason Beckerman, Josh Backer, Sheldon Owen"
UpGuard,d995d213-d7a0-3d10-5452-b1d275ba95f5,https://www.crunchbase.com/organization/upguard,2,"Alan Sharp-Paul, Mike Baukes"
Jobr,d999a637-e93f-8fa0-12f2-2cc133d437ea,https://www.crunchbase.com/organization/jobr,2,"Hari Ananth, TJ Nahigian"
Ori,d9bc69af-fa14-bcf8-dc43-2adf3810d616,https://www.crunchbase.com/organization/ori,5,"Carlos Rubio, Chad Bean, Hasier Larrea, Ivan Fernandez de Casadevante, Kent Larson"
MJardin Group,d9c308bd-e3d6-43b2-8691-e973eb02255d,https://www.crunchbase.com/organization/mjardin-group,2,"Adam Denmark Cohen, James Lowe"
"InvestCloud, Inc.",da0dac7a-57c8-a80b-7cc5-195789540a96,https://www.crunchbase.com/organization/investcloud,6,"Colin Close, John Wise, Julian Bowden, Michael A. Smith, Vincent Sos, Yaela Shamberg"
"VTM, LLC",da178206-be63-cc23-7ac0-ab4c0ff2eed7,https://www.crunchbase.com/organization/vtm,2,"Albert Ganier, Paul Van Hoesen"
Vedanta Biosciences,da258979-c2bb-c31b-059b-2a497b1070c5,https://www.crunchbase.com/organization/vedanta-biosciences,4,"Alexander Rudensky, Dan Littman, David Steinberg, Ruslan Medzhitov"
AcesoCloud,da3ba0e1-7b10-4f8b-a8b1-868880d0f861,https://www.crunchbase.com/organization/acesocloud,2,"Mohar Mishra, Pravat Rout"
Helix,da40a27e-5c01-6408-363a-1fdfede79d81,https://www.crunchbase.com/organization/helix,3,"James Lu, Justin Kao, Scott Burke"
HelloTech,da49b423-555b-73fc-0021-7404dbc6d916,https://www.crunchbase.com/organization/hellotech,3,"Minah Oh, Richard Wolpert, Sascha Linn"
TherapeuticsMD,da6c5b74-5b95-19cb-6faf-9026a982d51d,https://www.crunchbase.com/organization/therapeuticsmd,2,"Brian Bernick, Robert Finizio"
Neighborly,da81ea13-aeb3-ed16-9905-9724c5605856,https://www.crunchbase.com/organization/neighborly,3,"Jase Wilson, Patrick Hosty, Patrick Hosty"
HigherMe,da843468-5b55-2c68-210f-cc4cc6fbbf28,https://www.crunchbase.com/organization/higherme,4,"Evan Lodge, Jean-FranâÃÂ¬Ãois Chedeville, Josh Stevens, Rob Hunter"
2U Inc.,da9c5e38-35ef-54e8-7ca7-72494f0d9f72,https://www.crunchbase.com/organization/2u,3,"Chip Paucek, Jeremy Johnson, John Katzman"
Citelighter,dab45fda-b58b-2521-16d3-4ecdc5c51751,https://www.crunchbase.com/organization/citelighter,2,"Lee Jokl, Saad Alam"
Vested,dac50875-e623-95d1-5b0f-a4d088d23e25,https://www.crunchbase.com/organization/vested,3,"Darwin Arifin, Eric Huynh, Viram Shah"
Midaxo,dad54de1-58e5-55cf-182f-8d4b1598edf4,https://www.crunchbase.com/organization/midaxo,2,"Kaija Katariina ErkkilâÃÂ¬Â§, Kalle Kilpi"
Bright Health,dadd2b5a-76b9-255e-aa4f-18fc4607457b,https://www.crunchbase.com/organization/bright-health,3,"Kyle Rolfing, Robert J. Sheehy, Tom Valdivia"
Nisolo,dae2451c-964c-de96-498c-ee12e31463d8,https://www.crunchbase.com/organization/nisolo,2,"Patrick Woodyard, Zoe Cleary"
Axial Exchange,db2ea019-d2b8-a3c8-ce44-a083e91a10a4,https://www.crunchbase.com/organization/axial-exchange,2,"John Casey, Mark Ragusa"
Upstart,db48dad8-a35f-ede7-9df3-9a0397a0291e,https://www.crunchbase.com/organization/upstart,3,"Anna M. Counselman, Dave Girouard, Paul Gu"
NextVR,db6314f8-1ea2-e698-7b1f-bb1d482ce3dd,https://www.crunchbase.com/organization/nextvr,3,"David Cole, David Cole, DJ Roller"
Dataiku,db95d288-f0d2-e5e7-14ab-158e6b4bf706,https://www.crunchbase.com/organization/dataiku,4,"ClÃÂ©ment Stenac, Florian Douetteau, Marc Batty, Thomas Cabrol"
Bloom Health,db9ebd29-b84f-461c-3563-bce318489c71,https://www.crunchbase.com/organization/bloom,2,"Abir Sen, Jill Prevost"
Nexmo,dbc64bcb-5c02-3562-bfb6-6a17e9fcdadb,https://www.crunchbase.com/organization/nexmo,2,"Eric Nadalin, Tony Jamous"
RFPIO Inc.,dbde483c-ea34-d149-a0fd-8d667ecd8ce6,https://www.crunchbase.com/organization/rfpio-inc,3,"AJ Sunder, Ganesh Shankar, Sankar Lagudu"
Enlighted,dbf364b1-2700-ca8a-07af-f6c44aee7289,https://www.crunchbase.com/organization/enlighted,2,"Premal Ashar, Tanuj Mohan"
Conversocial,dc2e99e8-39d2-41bf-303b-badd4db4f574,https://www.crunchbase.com/organization/conversocial,2,"Dan Lester, Joshua March"
DojoMojo,dc33cf0e-fcc9-94a5-819d-65e73a0a49cb,https://www.crunchbase.com/organization/dojomojo,4,"Colin Darretta, Dale Slear, Dan Baker, Logan Lee"
Moment,dc465fb1-e75f-f8dc-2495-10785ad7d7fd,https://www.crunchbase.com/organization/moment,2,"Marc Barros, Michael Thomas"
medCPU,dc51e3e9-dbbb-b714-92e7-92715c2f535c,https://www.crunchbase.com/organization/medcpu,2,"Eyal Ephrat, Sonia Ben-Yehuda"
Humanyze,dc63593a-c23b-193b-8b3f-61a52432b83a,https://www.crunchbase.com/organization/humanyze,5,"Alex Pentland, Ben Waber, Daniel Olguin Olguin, Taemie Kim, Tuomas Jaanu"
Boosted,dc911529-970d-b505-1d91-2000bd3c574a,https://www.crunchbase.com/organization/boosted-boards,3,"John Ulmen, Matthew Tran, Sanjay Dastoor"
SendGrid,dca55258-c3af-deb4-4f30-a45bb6aa72e5,https://www.crunchbase.com/organization/sendgrid,3,"Isaac Saldana, Jose Lopez, Tim Jenkins"
Olark,dcc60409-e229-8b56-5673-6e915bd4b8ad,https://www.crunchbase.com/organization/olark,4,"Ben Congleton, Matthew Pizzimenti, Roland Osborne, Zach Steindler"
Zerto,dd04ac22-64dd-413d-cb69-3988dc6c7d23,https://www.crunchbase.com/organization/zerto,2,"Oded Kedem, Ziv Kedem"
DramaFever,dd0ac284-c112-b533-0afc-58b1c00ca62c,https://www.crunchbase.com/organization/dramafever,2,"Seung Bak, Suk Park"
OpenEd,dd1afad1-ad3a-7c16-7741-27c74518dc63,https://www.crunchbase.com/organization/opened,2,"Adam Blum, Lars Burgess"
CustomerMatrix,dd1e7654-bd81-9cc4-246c-e6cf5a66d23c,https://www.crunchbase.com/organization/customermatrix,3,"Gilles Andre, Gilles Andre, Guy Mounier"
Giveffect,dd2f6921-910d-1444-c80b-102619378ee1,https://www.crunchbase.com/organization/giveffect,3,"Allan Shin, Anisa Mirza, Kevin Shin"
AdStage,dd371610-ca33-b9df-67eb-37689b0fd223,https://www.crunchbase.com/organization/adstage,2,"Jason Wu, Sahil Jain"
thredUP,dd4f4281-c144-921d-7d7d-03c0dbbe372d,https://www.crunchbase.com/organization/thredup,3,"Chris Homer, James Reinhart, Oliver Lubin"
Tectonic,dd650bec-4b45-d188-cf56-053279f040c7,https://www.crunchbase.com/organization/tectonic,2,"Blair Linville, Ron Pullar"
MD Insider,de12f78b-9c9d-24da-4e6a-47e9d3ed7e3d,https://www.crunchbase.com/organization/md-insider,3,"David Norris, Jay Calvert, Susanne Goldstein"
Hyperverse,de1ec39d-1206-5ffe-23c9-e9f604f5d8bb,https://www.crunchbase.com/organization/the-journey,3,"Arsen Avdalyan, Iskander Khabibrakhmanov, Roman Mikailov"
Casper,de2d582a-8845-cec1-abf0-991909495e2f,https://www.crunchbase.com/organization/casper,6,"Constantin Eis, Gabriel Flateman, Jeff Chapin, Neil Parikh, Philip Krim, T. Luke Sherwin"
Zenefits,de39d9a1-0ff9-ea50-3961-5cae0a86d49d,https://www.crunchbase.com/organization/zenefits,2,"Laks Srini, Parker Conrad"
Untappd,de475902-6f44-08e3-9424-f6d4eb2753d7,https://www.crunchbase.com/organization/untappd,2,"Greg Avola, Tim Mather"
TalentBin,de65b9f9-ae15-9636-b266-381905043fa5,https://www.crunchbase.com/organization/talentbin,2,"Jason Heidema, Peter Kazanjy"
RackWare,de6c6f25-2dab-da1e-2d33-6d0b2331763b,https://www.crunchbase.com/organization/rackware,2,"Sash Sunkara, Todd Matters"
Online Marketing Institute,de91f9a7-6f67-b4f4-528a-28a536c0220a,https://www.crunchbase.com/organization/online-marketing-institute,2,"Aaron Kahlow, Victoria Feder"
Jigsaw,de9b7e71-85d5-f0b0-dc39-2f1cfcfb6432,https://www.crunchbase.com/organization/jigsaw,2,"Ginger Ackerman, Josette Fleszar"
Yewno,deb4be30-9230-231c-d969-0c55e58c2d85,https://www.crunchbase.com/organization/yewno,2,"Ruggero Gramatica, Ruth Pickering"
mindbodygreen,deba7bd7-d2c0-fb8b-4212-71aae4f3b162,https://www.crunchbase.com/organization/mindbodygreen,2,"Carver Anderson, Jason Wachob"
APiO,dec150ff-281d-d695-3d36-99e03706b5bc,https://www.crunchbase.com/organization/apio,2,"Ron Wells, William Borghetti"
Recurly,defb4ea0-3790-5469-b27d-12b2832bd1ad,https://www.crunchbase.com/organization/recurly,3,"Dan Burkhart, Isaac Hall, Tim Van Loan"
Pley,df11b757-2e40-4143-188a-38a4b4c2581c,https://www.crunchbase.com/organization/pley,2,"Elina Furman, Ranan Lachman"
Verkada,df14a446-4704-bfee-df1e-f6f491c9196a,https://www.crunchbase.com/organization/verkada,3,"Benjamin Bercovitz, Filip Kaliszan, James Ren"
RevJet,df16620c-ab8a-0b51-5a8a-805011cdaba7,https://www.crunchbase.com/organization/revjet,3,"Craig Zeldin, Mitchell Weisman, Serge Ioffe"
LovePop,df27c197-145f-af4e-4058-bb0ab931094a,https://www.crunchbase.com/organization/lovepop,2,"John Wise, Wombi Rose"
Flock Safety,df42b071-8bfd-2397-d2fe-a283a3030e89,https://www.crunchbase.com/organization/flock-safety,2,"Garrett Langley, Matt Feury"
"Cosine Additive, Inc.",df48a190-4c35-9259-c068-98eb534f10c3,https://www.crunchbase.com/organization/cosine-additive,2,"Andrew McCalip, Jason Miller"
Bombfell,df681bf6-a2e8-b6c3-9280-fb19c3d46277,https://www.crunchbase.com/organization/bombfell,3,"Bernie Yoo, Jason Kim, Sarah Lee"
dotin,df68df5b-418e-17f3-cdb2-31685013fe7d,https://www.crunchbase.com/organization/dotin-us,2,"Dr. Roman Samarev, Ganesh Iyer"
Hometalk,df6e0382-4373-babd-a00e-42a3525692e5,https://www.crunchbase.com/organization/hometalk,3,"Celeste Kumelos, Miriam Illions, Yaron Ben Shaul"
CoverMyMeds,df8264aa-292d-47c7-e834-c9b7edf105d1,https://www.crunchbase.com/organization/covermymeds-com,2,"Matt Scantland, Sam Rajan"
SpotHero,df8aee9a-9774-acd0-c320-1e72f863c1c0,https://www.crunchbase.com/organization/spothero,3,"Jeremy Smith, Lawrence Kiss, Mark Lawrence"
Gympass,df8fc290-c5b9-a3c4-b68c-f9cb6b2971bb,https://www.crunchbase.com/organization/gympass,3,"Cesar Carvalho, Joao Barbosa, Vinââ cius Ferriani"
High Fidelity,dfad9bcd-5b13-871a-b91a-3082b49a5c7b,https://www.crunchbase.com/organization/high-fidelity,3,"Freidrica Heiberger, Philip Rosedale, Ryan Karpf"
ClickPay,dfc05185-4066-f169-a466-33573bb999b7,https://www.crunchbase.com/organization/clickpay-services,6,"Aaron Sheklin, Ernest Muller, Gennady Greizman, Isaac Muller, Steven Van Praagh, Tom Kiernan"
Ultra Mobile,dfebf541-33e1-4137-3c39-5c06d4676708,https://www.crunchbase.com/organization/ultra-mobile,5,"Chris Furlong, Dave Schofield, David Glickman, Jesse Anderson, Rizwan Kassim"
Sun Basket,e0087e83-d91c-81c1-7471-6ac8eb773ef7,https://www.crunchbase.com/organization/sun-basket,2,"Adam Zbar, Braxton Woodham"
Mutual Mobile,e01e5ffe-1584-686e-6379-529cff2d0f7a,https://www.crunchbase.com/organization/mutual-mobile,5,"Jason Story, John Arrow, Mickey Ristroph, Sam Gaddis, Tarun Nimmagadda"
Jop,e01f961a-3bd2-ed27-5953-2ef0a4a61de9,https://www.crunchbase.com/organization/jop,2,"Canel Frichet, Sebastian Lombardo"
SERVIZ,e0284cab-c642-53c8-c67f-700d62041a55,https://www.crunchbase.com/organization/serviz,2,"Michael Kline, Zorik Gordon"
Copious,e0677114-e27e-a3c6-b69a-5bbfd1bbf9e4,https://www.crunchbase.com/organization/copious,3,"Jim Rose, Jonathan Ehrlich, Rob Zuber"
Trinamix Inc,e091b3be-9ecc-5d1e-7d48-7da17284e8a3,https://www.crunchbase.com/organization/trinamix,3,"Amit Sharma, Molly Chakraborty, Sandeep Goyal"
RevLocal,e0a4e1ee-6650-0091-5b77-cf65f88a273b,https://www.crunchbase.com/organization/revlocal,3,"Aaron Boggs, Marc Hawk, Michael Hawk"
C1X,e0ccb315-f60c-80b4-7ab8-3c00dbac7651,https://www.crunchbase.com/organization/c1x,2,"Daisuke Dan Nagayama, Mukundu Kumaran"
Veryable,e0cd117d-8ac8-01aa-2c3c-bf4eb657128b,https://www.crunchbase.com/organization/veryable-inc,2,"Mike Kinder, Noah Labhart"
Elastic,e0d34498-56d2-ff04-5ff1-4775d10fcc09,https://www.crunchbase.com/organization/elasticsearch,4,"Shay Banon, Simon Willnauer, Steven Schuurman, Uri Boness"
Optima Tax Relief,e0ee7e91-1799-1c7c-21ce-af5eb4e30238,https://www.crunchbase.com/organization/optima-tax-relief,2,"Harry Langenberg, Jesse Stockwell"
Kinetic Social,e1038e8f-319a-6997-ce2f-77a67c6a28e7,https://www.crunchbase.com/organization/kinetic-social,2,"Don Mathis, Rocky Appiah"
Cloud Lending,e10a8641-a0ac-dd7a-a988-d48dc631ffa1,https://www.crunchbase.com/organization/cloud-lending,3,"Darpan Saini, Rajendra Badadare, Snehal Fulzele"
Bowery Farming,e1175a4e-80fe-c21f-76d9-60d5b78015fb,https://www.crunchbase.com/organization/bowery-farming-inc,3,"Brian Falther, David Golden, Irving Fain"
Lagoon,e1521e49-eec4-14ac-720f-8cc7645568da,https://www.crunchbase.com/organization/lagoon,4,"Eric Elias, Nathan Heidt, William Blum, William Wiebe"
Healthy Bytes,e155e3cd-aa0c-acaa-de85-fdc12fb70103,https://www.crunchbase.com/organization/healthy-bytes,2,"Amy Roberts, Diana Massey"
Morning Consult,e1624258-d44d-4360-a5e2-976324ebe6e7,https://www.crunchbase.com/organization/morning-consult,3,"Alex Dulin, Kyle Dropp, Michael Ramlet"
Outdoorsy,e180481e-c804-7642-ffc5-4ef606959142,https://www.crunchbase.com/organization/outdoorsy-co,4,"Jeff Cavins, Jennifer Young, Ryan Quinn, Tyler Bunnell"
TabbedOut,e1823348-0ef0-28c8-7d97-18c08c45a4d6,https://www.crunchbase.com/organization/tabbedout,3,"David Lemley, Jeffrey Kalikstein, Rick Orr"
Loadsmart,e194c71e-f337-4bcc-4791-6501369dbd09,https://www.crunchbase.com/organization/loadsmart,2,"Felipe Capella, Ricardo Salgado"
Leia Inc.,e1bb7b08-ecb0-8838-ed46-717d7324539c,https://www.crunchbase.com/organization/leia,3,"David Fattal, Pierre-Emmanuel Evreux, Zhen Peng"
DietSpotlight,e1dead6c-c12c-7b7b-7a6b-5c6e260bc936,https://www.crunchbase.com/organization/dietspotlight,3,"Andy Hernandez, Jesse Stein, William Rodriguez"
SimpleReach,e1e3f868-700a-7b99-f5c2-7d3a5b1acee1,https://www.crunchbase.com/organization/simplereach,3,"Edward Kim, Eric Lubow, Russell Bradberry"
TVision,e1ebb95f-1701-d594-4f08-f1549fd3498d,https://www.crunchbase.com/organization/tvision-insights,3,"Dan Schiffman, Raymond Fu, Yanfeng Yan Liu"
productboard,e1ef2c36-8b55-5a25-8d62-e0e54aab16ed,https://www.crunchbase.com/organization/productboard,2,"Daniel Hejl, Hubert Palan"
PicsArt,e21cd6cd-f563-1f31-d7e4-87263e0b5355,https://www.crunchbase.com/organization/picsart,2,"Artavazd Mehrabyan, Hovhannes Avoyan"
Conserve,e22b978a-cc7f-3169-b883-659d76e7430c,https://www.crunchbase.com/organization/conserve,2,"Brad Winney, Virgil Zetterlind"
TetraScience,e22f47cf-3d43-6485-40a2-d08aa4a6989b,https://www.crunchbase.com/organization/tetrascience-inc-,3,"Alok Tayi, Salvatore Savo, Siping Wang"
DAQRI,e2332560-6a8b-14f8-bb02-3738408a2ac2,https://www.crunchbase.com/organization/daqri,3,"Brian Mullins, Gaia Dempsey, Philip Tolk"
Mirum,e24756ca-a74b-082b-865b-8749dcc3008f,https://www.crunchbase.com/organization/mirum-agency,3,"Jaime Kalb, Mark Newcomer, Win Mak"
"PAX Labs, Inc.",e2481314-15d5-99cc-2c1b-86a7d4b1df2a,https://www.crunchbase.com/organization/pax-labs,2,"Adam Bowen, James Monsees"
"TeleStax, Inc.",e27ede54-4b89-ddc3-9aa1-70ef76c9c1a8,https://www.crunchbase.com/organization/telestax-inc,3,"Amit Bhayani, Ivelin Ivanov, Jean Deruelle"
BrandYourself,e2b7bfca-4878-af0a-eedc-224a41f62078,https://www.crunchbase.com/organization/brandyourself,3,"Evan McGowan-Watson, Patrick Ambron, Pete Kistler"
OpenFin,e2c138e6-877b-80a7-0307-cd73b9407bdd,https://www.crunchbase.com/organization/openfin,2,"Chuck Doerr, Mazy Dar"
Crossbeam,e2c3bc39-8470-4df8-b79d-27dbc8b5424d,https://www.crunchbase.com/organization/crossbeam,2,"Bob Moore, Buck Ryan"
Managed by Q,e2cfa2dd-8b81-1058-84bf-a4675cf31f0c,https://www.crunchbase.com/organization/managed-by-q,2,"Dan Teran, Saman Rahmanian"
Unmetric,e2dba60e-2c61-6ab3-9d8f-e47e31a26978,https://www.crunchbase.com/organization/unmetric,3,"Joe Varghese, Kumar Krishnasami, Lakshmanan (Lux) Narayan"
Renovate America,e2f380a9-c7a1-9a07-1a35-66a2feec8e49,https://www.crunchbase.com/organization/renovate-america,3,"Dean Hollander, J. P. McNeil, Nick Fergis"
Heal,e2ff460c-bc7f-d14e-7b73-689370f9ce2d,https://www.crunchbase.com/organization/heal,3,"Jason Shafton, Nick Desai, Renee Dua"
"Wibbitz, Inc.",e30d3ad0-4fe4-4a08-7e06-56dca5369c2c,https://www.crunchbase.com/organization/wibbitz,2,"Yotam Cohen, Zohar Dayan"
Tynker,e3137333-cb0c-7b0a-a8f8-d88197383c24,https://www.crunchbase.com/organization/tynker,3,"Kelvin Chong, Krishna Vedati, Srinivas Mandyam"
Healthie,e313f35f-a8ff-4b7e-1ed7-bfa2fb6e658e,https://www.crunchbase.com/organization/healthie,2,"Cavan Klinsky, Erica Jain"
Clutch,e316f081-83bb-8234-8458-39892fb9f5ce,https://www.crunchbase.com/organization/clutch,3,"Andy O'Dell, Dan Guy, Ned Moore"
ZeeMee,e328c035-4ffb-1427-2fb6-485baa9d754c,https://www.crunchbase.com/organization/zeemee,2,"Adam Metcalf, Juan Jaysingh"
LOLA,e361ccb8-be31-6d44-dac7-09bbb109e3c0,https://www.crunchbase.com/organization/lola,2,"Alexandra Friedman, Jordana Kier"
Ivani,e3626726-7fb7-4aac-bc17-8be883e7596a,https://www.crunchbase.com/organization/ivani,4,"Herb King, John Wootton, Justin McKinney, Matthew Wootton"
Rachio,e3c275c8-52fb-052b-67e8-4310ce0005e5,https://www.crunchbase.com/organization/rachio,3,"Chris Klein, Franz Garsombke, Matt Reisman"
Silo,e3c92f28-f13c-3533-ab06-c778822a0e33,https://www.crunchbase.com/organization/silo,2,"Moshik Raccah, Tal Moshayov"
Sustrana,e3d8d9e1-623c-2f83-5659-1643bc7631f3,https://www.crunchbase.com/organization/sustrana,2,"Jennifer Anderson, Nancy Cleveland"
Drift,e3da0e93-7e3a-2591-6316-4e63eeb95d47,https://www.crunchbase.com/organization/drift,2,"David Cancel, Elias Torres"
iTexico,e3ea650b-116e-1299-9e62-cd6b1c44675b,https://www.crunchbase.com/organization/itexico,3,"Abhijeet Pradhan, Anurag Kumar, Guillermo Ortega"
Quri,e445d836-0166-cfa6-2ab0-4625b7e5fae1,https://www.crunchbase.com/organization/quri,2,"John Mecklenburg, Justin Behar"
Clari,e4af5446-ae7e-89fd-64da-f1d61c477445,https://www.crunchbase.com/organization/clari,2,"Andy Byrne, Venkat Rangan"
OmniSci,e4be65bd-7272-ca9b-96bb-155a9410b687,https://www.crunchbase.com/organization/omnisci,2,"Thomas Graham, Todd Mostak"
VOLANSYS TECHNOLOGIES,e4d84ed0-5ac2-245d-fd39-a2085cc839d5,https://www.crunchbase.com/organization/volansys-technologies,2,"Bhavin Shah, Manan Patel"
HopSkipDrive,e4de7045-68d4-9131-65e3-4bc40d076d25,https://www.crunchbase.com/organization/hopskipdrive,3,"Carolyn Yashari Becher, Janelle McGlothlin, Joanna McFarland"
Kinnek,e4ee21b8-90da-fa91-f3e5-7eb47818c1d9,https://www.crunchbase.com/organization/kinnek,2,"Karthik Sridharan, Rui Ma"
ChildCareCRM,e50a07fb-88e1-8d88-7bd3-27539a7350a1,https://www.crunchbase.com/organization/childcarecrm,2,"Chuck Gibbs, Ryan Hodges"
Secret Sauce Partners,e518115b-ae4a-edce-5746-da50ad5329fa,https://www.crunchbase.com/organization/secret-sauce-partners,2,"Peter Orban, Zoli Piroska"
VidMob,e53508f1-6d55-ff50-d085-440fc27f2b20,https://www.crunchbase.com/organization/vidmob,3,"Alex Collmer, Craig Coblenz, Jason Donnell"
inviCRO,e538d662-3450-acf2-7d97-1e141b5dbdfb,https://www.crunchbase.com/organization/invicro-llc,3,"Christian Lackas, Janna Murgia, John Hoppin"
Linea,e53cc420-c90a-fdb1-370e-73ec5fabafc7,https://www.crunchbase.com/organization/linea,2,"George Dy, Rowland Hobbs"
Worthy,e57677f9-919e-cc10-7985-20fc18cbae9f,https://www.crunchbase.com/organization/worthy,2,"Ben De Kalo, Benny De-Kalo"
ProducePay,e584eb1e-dd8a-e65c-222e-5ff5946da8a6,https://www.crunchbase.com/organization/produce-pay,2,"Ben Dusastre, Pablo Schwarzbeck"
Manus Biosynthesis,e59349f3-fe4e-9056-0f3a-52e9cec21a39,https://www.crunchbase.com/organization/manus-biosynthesis,3,"Ajikumar Parayil, Christopher Pirie, Jason Whaley"
AltheaDx,e59d9594-e072-2352-e8ee-59d8706e46fc,https://www.crunchbase.com/organization/altheadx,2,"Francois Ferre, Magda Marquet"
ClickUp,e5f4e491-301f-21e2-dae9-4bcb649088a0,https://www.crunchbase.com/organization/clickup,2,"Alex Yurkowski, Zeb Evans"
Focus Lab,e5f59d06-89ca-7c24-76da-1503513bb88b,https://www.crunchbase.com/organization/focus-lab,2,"Bill Kenney, Erik Reagan"
Gratafy,e640f8eb-eb7c-645a-ec91-664b3bfe05a9,https://www.crunchbase.com/organization/gratafy,2,"Brian Erke, Ryan Halper"
Arch Systems,e64e5f9d-6a0d-4197-2f89-cf8d7f5c44b1,https://www.crunchbase.com/organization/arch-systems,3,"Andrew Scheuermann, Austin McGee, Tim Burke"
iCharts,e65dfcc3-0867-1396-8b52-8d91e4e8f8aa,https://www.crunchbase.com/organization/icharts,3,"Rajesh Setty, Seymour Duncker, Tyron Montgomery"
PureWow,e6bf6a59-0a9e-8792-0fb6-61c74ea7a0cf,https://www.crunchbase.com/organization/purewow,2,"Joni Evans, Ryan Harwood"
Arivale,e6c7038c-1442-b594-3388-91908f14e44a,https://www.crunchbase.com/organization/arivale,3,"Clayton Lewis, Leroy Hood, Nathan Price"
